base_name,original_filename,img_h,img_w,ssim_whole,ssim_edit_region,edit_region_pct,ssim_level,ssim_tier
9bc8b2e9-7f62-4d88-a58f-3ec5901e55d4_0,9bc8b2e9-7f62-4d88-a58f-3ec5901e55d4.jpg_0.jpg,512,443,0.99605,0.94801,6.11,⚠️  MILD,mild
9bca8b0e-8f2e-4be1-8e5e-3258cd2b474e_0,9bca8b0e-8f2e-4be1-8e5e-3258cd2b474e_0.jpg,512,373,0.99071,0.92842,12.41,⚠️  MILD,mild
9bcc71d5-5601-4e04-80a7-0720e159cafa_4,9bcc71d5-5601-4e04-80a7-0720e159cafa.jpg_4.jpg,512,381,0.98798,0.90204,10.98,🔶 MODERATE,moderate
9bcd296b-b8e1-42be-912b-01fff7f3a840_1,9bcd296b-b8e1-42be-912b-01fff7f3a840.jpg_1.jpg,512,393,0.98891,0.90931,10.39,🔶 MODERATE,moderate
9bd2cd90-2e62-4499-8132-2e1c6f8839c1_0,9bd2cd90-2e62-4499-8132-2e1c6f8839c1_0.jpg,512,349,0.99529,0.95262,9.29,⚠️  MILD,mild
9bd4d97f-81a1-4128-8bfc-a5e297f09951_0,9bd4d97f-81a1-4128-8bfc-a5e297f09951.jpg_0.jpg,512,381,0.99289,0.94661,10.62,⚠️  MILD,mild
9be86748-9805-45c3-9181-841f7803df6f_4,9be86748-9805-45c3-9181-841f7803df6f_4.jpg,512,420,0.99219,0.93065,10.4,⚠️  MILD,mild
9bebf3f2-5b7b-423b-af30-a88159a9b787_1,9bebf3f2-5b7b-423b-af30-a88159a9b787_1.jpg,512,391,0.99913,0.98326,3.71,✅ NEGLIGIBLE,negligible
9bee871c-2474-4d7d-aaff-9bb0c0fd5dd4_1,9bee871c-2474-4d7d-aaff-9bb0c0fd5dd4_1.jpg,511,405,0.99814,0.97784,7.11,⚠️  MILD,mild
9bef4fb8-debe-47a4-960b-d848b8483582_0,9bef4fb8-debe-47a4-960b-d848b8483582.jpg_0.jpg,511,351,0.9932,0.93561,8.86,⚠️  MILD,mild
9bfdb527-cd50-42f5-926f-7814877dcbfb_0,9bfdb527-cd50-42f5-926f-7814877dcbfb_0.jpg,511,370,0.99824,0.97505,6.15,⚠️  MILD,mild
9c0f08dd-3de4-4c1e-a2bb-c268ebbffad5_0,9c0f08dd-3de4-4c1e-a2bb-c268ebbffad5_0.jpg,512,385,0.99336,0.93954,10.11,⚠️  MILD,mild
9c14e85f-4237-4c5b-a512-785b0dbf7da9_1,9c14e85f-4237-4c5b-a512-785b0dbf7da9.jpg_1.jpg,512,390,0.99585,0.95815,7.64,⚠️  MILD,mild
9c1926a5-8f80-4415-a4fb-5b977e3b5e9d_1,9c1926a5-8f80-4415-a4fb-5b977e3b5e9d_1.jpg,512,410,0.99365,0.93787,9.7,⚠️  MILD,mild
9c199749-a334-414d-b87e-86bbb8f35e29_0,9c199749-a334-414d-b87e-86bbb8f35e29_0.jpg,511,416,0.9962,0.939,5.6,⚠️  MILD,mild
9c56035d-8f6e-48b2-a993-0fe37dfb0adf_0,9c56035d-8f6e-48b2-a993-0fe37dfb0adf.jpg_0.jpg,511,334,0.99424,0.95432,10.52,⚠️  MILD,mild
9c56a4d3-959d-4d4d-8266-7e95ac19b3a8_1,9c56a4d3-959d-4d4d-8266-7e95ac19b3a8.jpg_1.jpg,391,306,0.99225,0.94634,11.81,⚠️  MILD,mild
9c56a4d3-959d-4d4d-8266-7e95ac19b3a8_2,9c56a4d3-959d-4d4d-8266-7e95ac19b3a8.jpg_2.jpg,375,296,0.98937,0.91641,11.56,🔶 MODERATE,moderate
9c5c9131-9e5f-4d86-8cfc-790b94fb1c73_0,9c5c9131-9e5f-4d86-8cfc-790b94fb1c73.jpg_0.jpg,512,397,0.99614,0.96562,7.56,⚠️  MILD,mild
9c633352-3e2e-479e-87db-0fa796adf81e_1,9c633352-3e2e-479e-87db-0fa796adf81e_1.jpg,512,342,0.99344,0.93107,8.84,⚠️  MILD,mild
9c67eb9a-cacf-4940-a243-f25560d86283_0,9c67eb9a-cacf-4940-a243-f25560d86283.jpg_0.jpg,512,401,0.99542,0.96021,9.58,⚠️  MILD,mild
9c6ebfad-e213-428b-9987-bfc7a5537fd5_0,9c6ebfad-e213-428b-9987-bfc7a5537fd5.jpg_0.jpg,512,384,0.99175,0.8979,7.11,🔶 MODERATE,moderate
9c74b01b-3b83-4737-9f55-bfef291f0c31_0,9c74b01b-3b83-4737-9f55-bfef291f0c31_0.jpg,511,361,0.9937,0.96254,15.73,⚠️  MILD,mild
9c767dcc-153a-46b5-9c48-7c6427dd9808_1,9c767dcc-153a-46b5-9c48-7c6427dd9808.jpg_1.jpg,382,512,0.4003,0.40336,100.0,🔴 SIGNIFICANT,significant
9c8128a7-778a-4623-ab8f-5e2330832023_2,9c8128a7-778a-4623-ab8f-5e2330832023_2.jpg,512,376,0.98622,0.85508,8.98,🔴 SIGNIFICANT,significant
9c815610-7318-4b2b-b897-d208f10df836_0,9c815610-7318-4b2b-b897-d208f10df836.jpg_0.jpg,512,374,0.99374,0.9434,10.03,⚠️  MILD,mild
9c83b1d7-d15b-4e01-8c76-a5a5d81b7626_0,9c83b1d7-d15b-4e01-8c76-a5a5d81b7626.jpg_0.jpg,512,382,0.99642,0.95313,5.62,⚠️  MILD,mild
9c97b5ed-db01-467d-b8f0-6df1d7033ed4_2,9c97b5ed-db01-467d-b8f0-6df1d7033ed4.jpg_2.jpg,512,418,0.99614,0.95337,5.74,⚠️  MILD,mild
9c9d1459-aada-466e-9040-cee77bf6fbab_0,9c9d1459-aada-466e-9040-cee77bf6fbab.jpg_0.jpg,512,424,0.99361,0.88698,4.63,🔶 MODERATE,moderate
9ca055dd-a0d7-42e1-8a8e-3c9fe09cf8a0_0,9ca055dd-a0d7-42e1-8a8e-3c9fe09cf8a0_0.jpg,512,337,0.99118,0.91757,10.24,🔶 MODERATE,moderate
9ca407e4-4673-44b8-b0a4-c5e6ef8bd60b_0,9ca407e4-4673-44b8-b0a4-c5e6ef8bd60b.jpg_0.jpg,512,364,0.99129,0.9247,10.71,⚠️  MILD,mild
9caa554d-36f7-46cd-be63-6cbfb51c0832_0,9caa554d-36f7-46cd-be63-6cbfb51c0832.jpg_0.jpg,423,317,0.99554,0.95505,7.48,⚠️  MILD,mild
9cad8332-1001-4e00-b082-e58ca6b50ffa_0,9cad8332-1001-4e00-b082-e58ca6b50ffa_0.jpg,511,320,0.99264,0.92127,8.74,⚠️  MILD,mild
9cb0c30c-a1b6-4d2d-8e2d-b3bd51869ba9_1,9cb0c30c-a1b6-4d2d-8e2d-b3bd51869ba9_1.jpg,512,399,0.99128,0.9097,8.94,🔶 MODERATE,moderate
9cb15cf1-20e6-4adc-afe6-f285683780a9_0,9cb15cf1-20e6-4adc-afe6-f285683780a9.jpg_0.jpg,512,338,0.99353,0.92758,7.64,⚠️  MILD,mild
9cb884b5-238d-490d-a1e1-d70996b3c855_0,9cb884b5-238d-490d-a1e1-d70996b3c855.jpg_0.jpg,512,392,0.99584,0.96428,9.03,⚠️  MILD,mild
9cbec838-ea6e-4f0f-915b-1ee64afe4db1_0,9cbec838-ea6e-4f0f-915b-1ee64afe4db1.jpg_0.jpg,512,427,0.99179,0.92105,8.75,⚠️  MILD,mild
9cd7491a-01b2-4497-a3a9-87ac080c67d2_0,9cd7491a-01b2-4497-a3a9-87ac080c67d2_0.jpg,512,398,0.98768,0.89504,10.94,🔶 MODERATE,moderate
9ce1b916-4800-4ef5-b132-90ff9493ae3c_0,9ce1b916-4800-4ef5-b132-90ff9493ae3c_0.jpg,512,367,0.99516,0.94616,8.48,⚠️  MILD,mild
9ce3f143-ae5d-484c-8d0e-001be0e58de8_0,9ce3f143-ae5d-484c-8d0e-001be0e58de8.jpg_0.jpg,512,392,0.99432,0.96124,11.17,⚠️  MILD,mild
9ce90110-e9f0-468a-8c89-c2b2d8717595_0,9ce90110-e9f0-468a-8c89-c2b2d8717595.jpg_0.jpg,512,362,0.99411,0.9516,10.23,⚠️  MILD,mild
9cf7bf5a-c475-4e1a-afab-638006631f33_1,9cf7bf5a-c475-4e1a-afab-638006631f33.jpg_1.jpg,511,364,0.99335,0.9466,10.0,⚠️  MILD,mild
9d047506-1bc6-47c7-9019-03b379b17ee4_0,9d047506-1bc6-47c7-9019-03b379b17ee4.jpg_0.jpg,512,334,0.99431,0.92563,6.4,⚠️  MILD,mild
9d0c7594-3c22-4287-bdcc-ab89107b353e_0,9d0c7594-3c22-4287-bdcc-ab89107b353e_0.jpg,512,332,0.99437,0.93117,7.65,⚠️  MILD,mild
9d0f5be3-9732-42a1-ac48-3c08c82d6f98_0,9d0f5be3-9732-42a1-ac48-3c08c82d6f98_0.jpg,512,269,0.99835,0.96301,3.43,⚠️  MILD,mild
9d1b60b5-d595-46fd-9e04-94dfc6352555_1,9d1b60b5-d595-46fd-9e04-94dfc6352555.jpg_1.jpg,511,356,0.99222,0.92602,6.63,⚠️  MILD,mild
9d1e24b8-778b-43e9-a718-0b5bc13f3d1e_2,9d1e24b8-778b-43e9-a718-0b5bc13f3d1e_2.jpg,512,345,0.98504,0.86211,10.37,🔴 SIGNIFICANT,significant
9d2dc9f9-7c7e-4de0-9dc2-01ce5daa692e_0,9d2dc9f9-7c7e-4de0-9dc2-01ce5daa692e.jpg_0.jpg,512,382,0.99424,0.96422,13.19,⚠️  MILD,mild
9d436c9e-f179-45b4-89d9-61eb8bc1503b_0,9d436c9e-f179-45b4-89d9-61eb8bc1503b_0.jpg,511,359,0.99472,0.93541,7.33,⚠️  MILD,mild
9d50fec7-f3ff-4ce2-8427-7feeb96fa7dd_1,9d50fec7-f3ff-4ce2-8427-7feeb96fa7dd_1.jpg,512,390,0.98858,0.84298,6.91,🔴 SIGNIFICANT,significant
9d5c70c9-0333-4efc-945c-9497076cc04c_0,9d5c70c9-0333-4efc-945c-9497076cc04c.jpg_0.jpg,512,362,0.9931,0.92631,8.47,⚠️  MILD,mild
9d786ede-c58a-4a26-aa88-f5fce1d411b7_0,9d786ede-c58a-4a26-aa88-f5fce1d411b7_0.jpg,512,398,0.99317,0.92861,8.74,⚠️  MILD,mild
9d81399c-8df1-40dd-aba6-6d57b2116a8d_0,9d81399c-8df1-40dd-aba6-6d57b2116a8d_0.jpg,512,358,0.99373,0.92878,7.9,⚠️  MILD,mild
9d8b3361-13fd-4b6d-993c-305a4b6062c7_0,9d8b3361-13fd-4b6d-993c-305a4b6062c7_0.jpg,512,377,0.99491,0.94257,8.38,⚠️  MILD,mild
9d8d6072-8f0d-4ea5-8833-e5aed72a610b_0,9d8d6072-8f0d-4ea5-8833-e5aed72a610b_0.jpg,512,327,0.99005,0.89616,9.13,🔶 MODERATE,moderate
9d8eed73-7cd1-4f28-9d83-2a89df417074_0,9d8eed73-7cd1-4f28-9d83-2a89df417074.jpg_0.jpg,511,362,0.99597,0.96393,9.4,⚠️  MILD,mild
9d95416c-5163-44a7-984e-341940b8d766_2,9d95416c-5163-44a7-984e-341940b8d766.jpg_2.jpg,512,391,0.99371,0.93242,7.1,⚠️  MILD,mild
9d9b2640-7096-4624-96b2-8c43664224cf_1,9d9b2640-7096-4624-96b2-8c43664224cf_1.jpg,512,315,0.99479,0.9187,5.72,🔶 MODERATE,moderate
9d9c0f80-b4c8-4424-adff-2242ba182727_0,9d9c0f80-b4c8-4424-adff-2242ba182727_0.jpg,512,433,0.99373,0.91602,7.01,🔶 MODERATE,moderate
9da40332-4d04-420a-a70d-33f6986cb590_0,9da40332-4d04-420a-a70d-33f6986cb590.jpg_0.jpg,511,360,0.99602,0.9693,9.71,⚠️  MILD,mild
9dade874-bc54-43f8-b9b9-c78a7d16184b_0,9dade874-bc54-43f8-b9b9-c78a7d16184b_0.jpg,512,360,0.99577,0.94761,7.42,⚠️  MILD,mild
9db09d5a-310b-47fb-9779-c25d098a40f1_0,9db09d5a-310b-47fb-9779-c25d098a40f1_0.jpg,512,362,0.99773,0.97145,7.25,⚠️  MILD,mild
9db644cd-9d39-4a25-812c-33b1a4d4a80b_0,9db644cd-9d39-4a25-812c-33b1a4d4a80b.jpg_0.jpg,512,359,0.99468,0.92489,5.5,⚠️  MILD,mild
9db6e1a3-edae-4552-bdd1-2d128848f888_0,9db6e1a3-edae-4552-bdd1-2d128848f888.jpg_0.jpg,511,351,0.99291,0.93896,9.18,⚠️  MILD,mild
9db6e1a3-edae-4552-bdd1-2d128848f888_2,9db6e1a3-edae-4552-bdd1-2d128848f888.jpg_2.jpg,512,403,0.99394,0.9011,4.78,🔶 MODERATE,moderate
9dcd2200-fafe-4371-a8ee-b2a05e863203_0,9dcd2200-fafe-4371-a8ee-b2a05e863203.jpg_0.jpg,512,404,0.99383,0.92605,6.79,⚠️  MILD,mild
9dcd4239-3268-497c-b60f-58214b055795_0,9dcd4239-3268-497c-b60f-58214b055795.jpg_0.jpg,511,363,0.99695,0.96482,6.41,⚠️  MILD,mild
9dd4e9cf-ea32-419b-bf81-864012bb73d3_1,9dd4e9cf-ea32-419b-bf81-864012bb73d3.jpg_1.jpg,512,277,0.99164,0.90519,7.67,🔶 MODERATE,moderate
9dd9e41d-e765-41bf-91b8-67cd22c0d500_0,9dd9e41d-e765-41bf-91b8-67cd22c0d500_0.jpg,511,385,0.99418,0.93074,7.76,⚠️  MILD,mild
9de7219d-c226-418a-82b1-e26dcb6849bc_0,9de7219d-c226-418a-82b1-e26dcb6849bc_0.jpg,512,363,0.99315,0.92467,8.62,⚠️  MILD,mild
9df3dfae-764f-4cee-9384-25ca02e6e3dd_0,9df3dfae-764f-4cee-9384-25ca02e6e3dd_0.jpg,512,384,0.98613,0.85971,9.31,🔴 SIGNIFICANT,significant
9df92a01-7d29-44e3-8ab5-64011de555f0_3,9df92a01-7d29-44e3-8ab5-64011de555f0_3.jpg,512,370,0.99524,0.94208,7.5,⚠️  MILD,mild
9dfc33d5-1085-4b3b-97e0-a8b2926aa44b_0,9dfc33d5-1085-4b3b-97e0-a8b2926aa44b_0.jpg,512,399,0.99542,0.93239,6.22,⚠️  MILD,mild
9dfebfa0-ffef-4b11-956b-8250a9631cab_0,9dfebfa0-ffef-4b11-956b-8250a9631cab_0.jpg,512,354,0.99903,0.98212,4.0,✅ NEGLIGIBLE,negligible
9e0de527-39ae-4f36-9383-68168d044d5c_0,9e0de527-39ae-4f36-9383-68168d044d5c.jpg_0.jpg,512,431,0.99629,0.92901,4.02,⚠️  MILD,mild
9e12ccba-9df6-444d-b595-e7a72c684022_0,9e12ccba-9df6-444d-b595-e7a72c684022_0.jpg,512,382,0.98614,0.87038,10.25,🔴 SIGNIFICANT,significant
9e29800d-da10-4a63-9ea0-bb8fcda5467c_0,9e29800d-da10-4a63-9ea0-bb8fcda5467c_0.jpg,512,332,0.98008,0.87101,14.86,🔴 SIGNIFICANT,significant
9e3291c5-092a-4e7b-b5d5-9dd7fade2dee_1,9e3291c5-092a-4e7b-b5d5-9dd7fade2dee.jpg_1.jpg,512,469,0.99455,0.94161,7.21,⚠️  MILD,mild
9e476dbb-338b-4afc-9896-24b4c24b8a35_0,9e476dbb-338b-4afc-9896-24b4c24b8a35.jpg_0.jpg,511,331,0.99242,0.93069,9.99,⚠️  MILD,mild
9e495d03-a296-4d67-9c8c-b887f4803b82_0,9e495d03-a296-4d67-9c8c-b887f4803b82.jpg_0.jpg,512,369,0.98888,0.89204,9.32,🔶 MODERATE,moderate
9e66b2f7-e301-45b6-b974-3693c1dad907_0,9e66b2f7-e301-45b6-b974-3693c1dad907.jpg_0.jpg,511,356,0.99759,0.97216,6.8,⚠️  MILD,mild
9e6bd40a-4d58-49ac-b103-3df7371ae2e5_0,9e6bd40a-4d58-49ac-b103-3df7371ae2e5.jpg_0.jpg,512,380,0.98959,0.90158,9.79,🔶 MODERATE,moderate
9e6cda55-791d-495d-a4b7-2bd0b0865435_0,9e6cda55-791d-495d-a4b7-2bd0b0865435.jpg_0.jpg,512,353,0.99666,0.97586,8.74,⚠️  MILD,mild
9e821822-6812-4669-825f-2279990dea37_0,9e821822-6812-4669-825f-2279990dea37.jpg_0.jpg,512,431,0.98778,0.81189,5.72,🔴 SIGNIFICANT,significant
9e83eb2b-d5da-4bc1-bef4-f90a608ed463_1,9e83eb2b-d5da-4bc1-bef4-f90a608ed463_1.jpg,512,434,0.9984,0.98347,6.97,✅ NEGLIGIBLE,negligible
9e9c13e4-3e95-4480-8555-675dc596bf39_0,9e9c13e4-3e95-4480-8555-675dc596bf39.jpg_0.jpg,512,387,0.9967,0.96476,6.69,⚠️  MILD,mild
9e9eb262-54fe-4ad2-9a73-0e450d99a13d_2,9e9eb262-54fe-4ad2-9a73-0e450d99a13d_2.jpg,512,401,0.9895,0.88019,8.34,🔶 MODERATE,moderate
9ea2755f-5423-4042-ad8a-134974b95eda_0,9ea2755f-5423-4042-ad8a-134974b95eda.jpg_0.jpg,511,399,0.99325,0.92392,7.68,⚠️  MILD,mild
9eb0cdbe-9c45-4a03-be7c-5788cbf07656_1,9eb0cdbe-9c45-4a03-be7c-5788cbf07656.jpg_1.jpg,511,366,0.99236,0.91378,7.67,🔶 MODERATE,moderate
9eb5c73e-5825-4376-9be2-3e61c4f0be79_0,9eb5c73e-5825-4376-9be2-3e61c4f0be79.jpg_0.jpg,512,350,0.98827,0.90439,10.82,🔶 MODERATE,moderate
9ed9ed44-49a8-4075-8d7b-d090103cd52b_0,9ed9ed44-49a8-4075-8d7b-d090103cd52b.jpg_0.jpg,512,375,0.99201,0.93073,9.77,⚠️  MILD,mild
9efa58e0-5159-40b8-bcbe-8e2b247fa1b1_0,9efa58e0-5159-40b8-bcbe-8e2b247fa1b1.jpg_0.jpg,512,356,0.99671,0.95489,5.98,⚠️  MILD,mild
9f05f3bd-790f-4d16-9610-3a109d3f4e50_0,9f05f3bd-790f-4d16-9610-3a109d3f4e50.jpg_0.jpg,512,369,0.99693,0.96241,4.82,⚠️  MILD,mild
9f168c3c-afcb-455b-9bf5-52def796e993_2,9f168c3c-afcb-455b-9bf5-52def796e993_2.jpg,512,412,0.97635,0.84407,14.55,🔴 SIGNIFICANT,significant
9f1af501-aac4-49ae-bf4e-ac883317881e_0,9f1af501-aac4-49ae-bf4e-ac883317881e.jpg_0.jpg,512,396,0.99652,0.96982,8.73,⚠️  MILD,mild
9f36166e-9a14-4f73-bc28-5ef08ecbc062_0,9f36166e-9a14-4f73-bc28-5ef08ecbc062.jpg_0.jpg,512,392,0.99281,0.94684,10.88,⚠️  MILD,mild
9f3c05ef-f361-444b-819c-0520da80786d_0,9f3c05ef-f361-444b-819c-0520da80786d.jpg_0.jpg,512,321,0.99663,0.94659,5.06,⚠️  MILD,mild
9f4a0b26-d549-4bde-88f7-f44d8600aec5_0,9f4a0b26-d549-4bde-88f7-f44d8600aec5_0.jpg,512,327,0.99797,0.9596,4.39,⚠️  MILD,mild
9f6926a2-d133-43ed-85f3-de6ad5fd93fe_0,9f6926a2-d133-43ed-85f3-de6ad5fd93fe_0.jpg,512,382,0.99385,0.95104,11.72,⚠️  MILD,mild
9f704fb5-a35b-4b00-b8f9-260de5b3fcea_0,9f704fb5-a35b-4b00-b8f9-260de5b3fcea.jpg_0.jpg,512,402,0.99081,0.91848,9.7,🔶 MODERATE,moderate
9f891cee-6db9-4342-b258-542bcab48fd2_0,9f891cee-6db9-4342-b258-542bcab48fd2.jpg_0.jpg,512,368,0.99666,0.9686,6.92,⚠️  MILD,mild
9f913844-268c-426d-b8a4-6d12b06298bd_1,9f913844-268c-426d-b8a4-6d12b06298bd.jpg_1.jpg,511,403,0.99643,0.97768,11.24,⚠️  MILD,mild
9f97e64c-2b15-4824-9c0b-ee10917c6531_0,9f97e64c-2b15-4824-9c0b-ee10917c6531.jpg_0.jpg,512,394,0.99329,0.9104,6.61,🔶 MODERATE,moderate
9f9d7981-3753-4ec6-acfe-cc9480efbf28_6,9f9d7981-3753-4ec6-acfe-cc9480efbf28_6.jpg,512,359,0.99044,0.92504,11.82,⚠️  MILD,mild
9f9d86ec-cd24-4fb3-b279-626173c46471_0,9f9d86ec-cd24-4fb3-b279-626173c46471.jpg_0.jpg,511,444,0.99626,0.97704,11.47,⚠️  MILD,mild
9fb844f3-026d-473f-a94a-d5e9103508c4_1,9fb844f3-026d-473f-a94a-d5e9103508c4.jpg_1.jpg,512,385,0.98439,0.87634,11.43,🔴 SIGNIFICANT,significant
9fb981ac-5e0e-45be-af18-16cd97f16bcb_1,9fb981ac-5e0e-45be-af18-16cd97f16bcb.jpg_1.jpg,350,255,0.99125,0.9601,19.69,⚠️  MILD,mild
9fbe68b5-8600-4729-99b8-a21fbc0a2708_0,9fbe68b5-8600-4729-99b8-a21fbc0a2708.jpg_0.jpg,512,430,0.98829,0.90198,10.72,🔶 MODERATE,moderate
9fdd30e5-b8ef-4d43-94b4-56bc1bb28dc3_0,9fdd30e5-b8ef-4d43-94b4-56bc1bb28dc3.jpg_0.jpg,512,385,0.98857,0.89286,9.8,🔶 MODERATE,moderate
9fdf1c30-2045-4945-b576-6cc4b5e78d17_0,9fdf1c30-2045-4945-b576-6cc4b5e78d17.jpg_0.jpg,512,401,0.99325,0.9482,11.1,⚠️  MILD,mild
9fe12be7-0d5a-435c-a525-f516dd9ec83c_0,9fe12be7-0d5a-435c-a525-f516dd9ec83c.jpg_0.jpg,512,385,0.99567,0.95959,8.52,⚠️  MILD,mild
9fe15432-5d2d-4fbd-99b8-30c636b3bd94_0,9fe15432-5d2d-4fbd-99b8-30c636b3bd94.jpg_0.jpg,512,361,0.99433,0.95939,10.93,⚠️  MILD,mild
9fee57f8-d37e-4bd8-8409-830840b10125_0,9fee57f8-d37e-4bd8-8409-830840b10125.jpg_0.jpg,512,355,0.9934,0.9516,11.35,⚠️  MILD,mild
a00fc438-d205-4220-b18f-c47ed1a8cc13_0,a00fc438-d205-4220-b18f-c47ed1a8cc13.jpg_0.jpg,512,423,0.99283,0.91846,8.09,🔶 MODERATE,moderate
a02c7152-acd6-48ff-a207-28615a5f68ea_0,a02c7152-acd6-48ff-a207-28615a5f68ea.jpg_0.jpg,512,380,0.9991,0.98454,4.68,✅ NEGLIGIBLE,negligible
a053cbc7-6a83-4f86-96a0-4aa78462ef27_0,a053cbc7-6a83-4f86-96a0-4aa78462ef27.jpg_0.jpg,512,398,0.99869,0.9813,5.97,✅ NEGLIGIBLE,negligible
a065e299-8abb-4158-8952-322a41c5fc82_0,a065e299-8abb-4158-8952-322a41c5fc82_0.jpg,512,352,0.9986,0.98115,6.13,✅ NEGLIGIBLE,negligible
a0849c65-21c7-4388-b86d-ee4c7ca3b4ef_0,a0849c65-21c7-4388-b86d-ee4c7ca3b4ef.jpg_0.jpg,512,367,0.99698,0.95375,6.1,⚠️  MILD,mild
a089d45f-1d42-489f-b703-3f3f23e0ea40_0,a089d45f-1d42-489f-b703-3f3f23e0ea40.jpg_0.jpg,512,342,0.99834,0.97402,5.8,⚠️  MILD,mild
a0b5a112-eda2-4b2b-9745-9d95fbbdf676_0,a0b5a112-eda2-4b2b-9745-9d95fbbdf676.jpg_0.jpg,512,449,0.99724,0.96117,6.47,⚠️  MILD,mild
a0cbddbe-b06c-4ef4-96ff-c227c7ea2d3e_1,a0cbddbe-b06c-4ef4-96ff-c227c7ea2d3e.jpg_1.jpg,322,237,0.99501,0.95924,11.53,⚠️  MILD,mild
a0d740aa-a4d0-44a2-9274-6a697b97f3f0_0,a0d740aa-a4d0-44a2-9274-6a697b97f3f0_0.jpg,512,377,0.96876,0.80496,15.51,🔴 SIGNIFICANT,significant
a100570f-1a7c-4b1f-b898-9d762747c5f6_2,a100570f-1a7c-4b1f-b898-9d762747c5f6.jpg_2.jpg,512,451,0.99892,0.98603,4.62,✅ NEGLIGIBLE,negligible
a1108cf3-71cc-47be-bebc-c901e76df5f9_0,a1108cf3-71cc-47be-bebc-c901e76df5f9.jpg_0.jpg,512,340,0.9986,0.97043,4.08,⚠️  MILD,mild
a1238d95-75f9-47db-838c-5bc276247171_0,a1238d95-75f9-47db-838c-5bc276247171.jpg_0.jpg,511,393,0.99737,0.95847,5.67,⚠️  MILD,mild
a131669d-eb99-4341-b597-a2386c59962c_0,a131669d-eb99-4341-b597-a2386c59962c.jpg_0.jpg,512,370,0.99588,0.95093,7.82,⚠️  MILD,mild
a13a501e-1406-4c9c-a797-c64725e13f9b_0,a13a501e-1406-4c9c-a797-c64725e13f9b.jpg_0.jpg,512,334,0.99586,0.93971,6.11,⚠️  MILD,mild
a1544b5d-596c-4352-9340-121d0ac84ae8_0,a1544b5d-596c-4352-9340-121d0ac84ae8.jpg_0.jpg,512,383,0.99806,0.97474,6.45,⚠️  MILD,mild
a15e2248-7b6c-4143-be94-53ca35d4c8d4_0,a15e2248-7b6c-4143-be94-53ca35d4c8d4.jpg_0.jpg,512,352,0.99894,0.98114,4.82,✅ NEGLIGIBLE,negligible
a17744f3-4c89-4384-8141-076dbe8e5bcf_1,a17744f3-4c89-4384-8141-076dbe8e5bcf.jpg_1.jpg,512,398,0.99455,0.92942,7.12,⚠️  MILD,mild
a183c35b-1a4a-4e1e-90e4-79b08b290503_0,a183c35b-1a4a-4e1e-90e4-79b08b290503.jpg_0.jpg,512,365,0.9931,0.91167,7.45,🔶 MODERATE,moderate
a18cb226-aaeb-4541-8582-5e7468546cf9_0,a18cb226-aaeb-4541-8582-5e7468546cf9.jpg_0.jpg,512,305,0.99588,0.95398,7.33,⚠️  MILD,mild
a19f323d-4b48-44e8-b286-d8ff3ac75925_11,a19f323d-4b48-44e8-b286-d8ff3ac75925.jpg_11.jpg,266,218,0.99635,0.97613,13.96,⚠️  MILD,mild
a19f591e-61e9-4f8a-844e-e12b9fed6772_1,a19f591e-61e9-4f8a-844e-e12b9fed6772.jpg_1.jpg,512,386,0.99729,0.96757,7.34,⚠️  MILD,mild
a1b9204f-0577-4306-b39a-b41fd2524dc9_0,a1b9204f-0577-4306-b39a-b41fd2524dc9.jpg_0.jpg,512,395,0.99881,0.97931,4.68,⚠️  MILD,mild
a1ccac5b-88c8-4465-9f83-9f0f7d9688fe_0,a1ccac5b-88c8-4465-9f83-9f0f7d9688fe.jpg_0.jpg,512,421,0.99889,0.98347,4.86,✅ NEGLIGIBLE,negligible
a1d4c94a-6d3d-47cc-bc3c-8f2c8a47e9f9_0,a1d4c94a-6d3d-47cc-bc3c-8f2c8a47e9f9_0.jpg,512,415,0.99305,0.95415,14.01,⚠️  MILD,mild
a1e42990-d3f3-42ea-ad5b-45a95d0b9e37_0,a1e42990-d3f3-42ea-ad5b-45a95d0b9e37.jpg_0.jpg,511,374,0.9985,0.97438,5.15,⚠️  MILD,mild
a2056a24-a898-4912-ad58-e534ceab44ec_0,a2056a24-a898-4912-ad58-e534ceab44ec.jpg_0.jpg,505,415,0.99671,0.96142,8.06,⚠️  MILD,mild
a213309f-88dc-43c5-910c-50d4f59be326_1,a213309f-88dc-43c5-910c-50d4f59be326_1.jpg,512,409,0.99279,0.93651,10.75,⚠️  MILD,mild
a2144230-84f1-4bd3-a27c-416db5ff7938_2,a2144230-84f1-4bd3-a27c-416db5ff7938_2.jpg,512,396,0.9921,0.90628,7.77,🔶 MODERATE,moderate
a21c4e04-eab1-42e1-81b6-a7d7c52849e4_0,a21c4e04-eab1-42e1-81b6-a7d7c52849e4.jpg_0.jpg,512,358,0.99853,0.97567,5.01,⚠️  MILD,mild
a23213f6-900c-4208-be83-36538a05ec22_0,a23213f6-900c-4208-be83-36538a05ec22.jpg_0.jpg,512,413,0.99797,0.96889,5.87,⚠️  MILD,mild
a2531b48-9cea-4d7c-8d12-e8f60b55c056_0,a2531b48-9cea-4d7c-8d12-e8f60b55c056_0.jpg,512,314,0.97562,0.82493,13.4,🔴 SIGNIFICANT,significant
